Ticker,Date,Open,High,Low,Close,Volume,DailyChange
,,AAPL,AAPL,AAPL,AAPL,AAPL,
AAPL,2020-01-02,71.47660718407792,72.5285891982157,71.22326675908423,72.46826934814453,135480400,
AAPL,2020-01-03,71.69616734789946,72.52375386627762,71.53933722124737,71.76372528076172,146322800,0.009722104221892125
AAPL,2020-01-06,70.88546446996966,72.37415398165305,70.6345318765685,72.3355484008789,118387200,0.007968135961170297
AAPL,2020-01-07,72.34520436217124,72.60095990158051,71.77578859164102,71.99535369873047,108872000,0.004703008543781251
AAPL,2020-01-08,71.69858142215591,73.45509501348069,71.69858142215591,73.15349578857422,132079200,0.01608634488678362
AAPL,2020-01-09,74.13067516689924,74.90035698659045,73.87974991049977,74.70733642578125,170108400,0.02124082547876993
AAPL,2020-01-10,74.94135557088083,75.4408055125106,74.37434771660986,74.87620544433594,140644800,0.0022604074329761747
AAPL,2020-01-13,75.19232073386635,76.5024661955154,75.07408881301154,76.47592163085938,121532000,0.021364813788710135
AAPL,2020-01-14,76.41317742986432,76.62308929816353,75.32018220682278,75.44322967529297,161954400,0.013503491472140694
AAPL,2020-01-15,75.24295837546784,76.12362643206144,74.68801151442514,75.11990356445312,121923600,0.00428568755912806
AAPL,2020-01-16,75.66281115173265,76.17191454820045,75.30089202786714,76.06092071533203,108829200,0.01252686846265072
AAPL,2020-01-17,76.30943200280402,76.90539240608445,76.00300982033474,76.90298461914062,137816400,0.011070913892301304
AAPL,2020-01-21,76.53141272712692,76.97295078497612,76.2442896548719,76.38182067871094,110843200,0.006776901351888132
AAPL,2020-01-22,76.86676144697746,77.20696616699412,76.56033936565174,76.6544418334961,101832400,0.0035691890081004374
AAPL,2020-01-23,76.70754520066748,77.1032395625604,76.15983628507468,77.02362060546875,104472000,0.004816143241569204
AAPL,2020-01-24,77.26973366124079,78.01287102929439,76.61103819892749,76.80165100097656,146537600,0.002881838100407652
AAPL,2020-01-27,74.81107521306389,75.223660842835,73.56124993820636,74.54325866699219,161940000,0.0294055180396533
