ticker,date,Open,High,Low,Close,Volume,MA_7,MA_30,MA_90,RSI,Volatility,Daily_Return,Sharpe_Ratio,MA7,MA30,MA90,Return,Volatility20
AAPL,2020-02-21,77.05888657687778,77.50147989029539,75.09504942814512,75.7117691040039,129554000.0,77.84145246233258,76.78361002604167,76.14927695138114,53.79005328219079,1.3544934500772217,-0.022634915566694773,0.05588819904526097,77.84145246233258,76.78361002604167,,-0.022634915566694724,0.0197247747317247
AAPL,2020-02-24,71.8929330165793,73.56654484289926,69.950861613102,72.11543273925781,222195200.0,76.83880070277623,76.69721323649088,76.0372257232666,43.074975351797086,1.5587567729922447,-0.04750036100471871,0.05588819904526097,76.83880070277623,76.69721323649088,,-0.04750036100471866,0.02233789609312667
AAPL,2020-02-25,72.78537131530702,73.16749427483839,69.20112246255476,69.6727294921875,230673600.0,75.56769452776227,76.52376403808594,75.86521231161582,28.65982868257113,1.9964340745370097,-0.03387212908923677,0.05588819904526097,75.56769452776227,76.52376403808594,,-0.03387212908923676,0.02263712385489059
AAPL,2020-02-26,69.29785906555418,72.04288097148186,69.29060380017634,70.77799224853516,198054800.0,74.45172010149274,76.33383305867513,75.73133809942948,30.609736570101447,2.2553852232980973,0.015863635089416024,0.05588819904526097,74.45172010149274,76.33383305867513,,0.015863635089416128,0.021887567581055714
AAPL,2020-02-27,67.98460978013814,69.16968329754985,66.015930635838,66.1513671875,320605600.0,72.88037545340401,76.02410430908203,75.48569781963641,20.962688170070024,2.921546546868679,-0.06536813088436978,0.05588819904526097,72.88037545340401,76.02410430908203,,-0.06536813088436977,0.02504490014263631
AAPL,2020-02-28,62.21885173263986,67.3340203730767,62.00359989656375,66.11266326904297,426510000.0,71.14387730189732,75.72386296590169,75.25137195587158,22.030533779652686,3.435325267534307,-0.0005850811570882357,0.05588819904526097,71.14387730189732,75.72386296590169,,-0.0005850811570882186,0.02505765650798615
AAPL,2020-03-02,68.26997869246647,72.90386365568166,67.16713422063305,72.26779174804688,341397200.0,70.4013922555106,75.59742533365885,75.17860170690025,39.40947144615088,3.4918306492590925,0.09310059789840631,0.05588819904526097,70.4013922555106,75.59742533365885,,0.0931005978984063,0.03235638982546412
AAPL,2020-03-03,73.44319556548463,73.52300347304629,69.12129439177312,69.97261810302734,319475600.0,69.58151354108539,75.36641311645508,75.05464971633185,36.820156276036975,3.629032972783679,-0.031759288467279906,0.05588819904526097,69.58151354108539,75.36641311645508,,-0.031759288467279934,0.03307421409723321
AAPL,2020-03-04,71.6946122287109,73.37790019382146,70.89408264604006,73.21827697753906,219178400.0,69.7390627179827,75.26096165974936,75.01194337356922,39.870776088089634,3.6444400982922533,0.046384699651123906,0.05588819904526097,69.7390627179827,75.26096165974936,,0.046384699651123906,0.033955369385217
AAPL,2020-03-05,71.47210154193513,72.4467648225109,70.47809334857007,70.84329223632812,187572800.0,69.90628596714565,75.06725667317708,74.91720130226828,37.54191065603876,3.7214417522972294,-0.032437047677856504,0.05588819904526097,69.90628596714565,75.06725667317708,,-0.03243704767785649,0.03452911868219755
AAPL,2020-03-06,68.20229164279979,70.33542891875014,68.01606818438773,69.90251159667969,226176800.0,69.78121730259487,74.82988637288412,74.8057637532552,36.39809808317517,3.818203336479033,-0.01327974194804585,0.05588819904526097,69.78121730259487,74.82988637288412,,-0.01327974194804582,0.03438440438011633
AAPL,2020-03-09,63.788471263695044,67.2566283985615,63.60708224588359,64.3737564086914,286744800.0,69.52727290562221,74.41562321980794,74.57898098489513,32.26589039587269,4.247011136129712,-0.07909236823832368,0.05588819904526097,69.52727290562221,74.41562321980794,,-0.07909236823832366,0.03813923697843663
AAPL,2020-03-10,67.02687337652254,69.27609424415243,65.14767842910632,69.01005554199219,285290000.0,69.9411860874721,74.23118311564127,74.46049320951421,38.293575110559566,4.359924590747735,0.07202157201866835,0.05588819904526097,69.9411860874721,74.23118311564127,,0.07202157201866832,0.04212584894878399
AAPL,2020-03-11,67.08733944027128,68.0136294855381,65.74989060302927,66.6133041381836,255598800.0,69.13340214320591,73.89655736287435,74.2970101038615,36.80993587734386,4.548859095711774,-0.034730466234014046,0.05588819904526097,69.13340214320591,73.89655736287435,,-0.0347304662340141,0.04264412628827156
AAPL,2020-03-12,61.8996002456348,65.30003870789042,59.97929481317342,60.03491973876953,418474000.0,67.71373094831195,73.28916905721029,74.00594703518614,32.94569036723442,5.126466597331697,-0.09875481308910555,0.05588819904526097,67.71373094831195,73.28916905721029,,-0.09875481308910561,0.04667020692471958
AAPL,2020-03-13,64.06419375596272,67.69922981131083,61.176475967090425,67.22761535644531,370732000.0,66.85792214529855,72.92531814575196,73.87038040161133,45.068579699596064,5.1573478950294085,0.1198085322504539,0.05588819904526097,66.85792214529855,72.92531814575196,,0.11980853225045385,0.05529865387003703
AAPL,2020-03-16,58.51609179443726,62.65901412516802,58.044481123383505,58.578975677490234,322423600.0,65.10587692260742,72.38867149353027,73.57054893643249,40.05291501521019,5.769878759697908,-0.12864712861075633,0.05588819904526097,65.10587692260742,72.38867149353027,,-0.12864712861075633,0.06163878716714527
AAPL,2020-03-17,59.86079146440188,62.303494624543745,57.65751943951495,61.154701232910156,324056000.0,63.8561897277832,71.9447182973226,73.33178263444167,41.59307447597682,6.106517481351899,0.043970136480376856,0.05588819904526097,63.8561897277832,71.9447182973226,,0.04397013648037684,0.0629048215316886
AAPL,2020-03-18,57.98885734585637,60.4630023695136,57.34794730651824,59.65763473510742,300233600.0,63.18245806012835,71.3689084370931,73.07377984388819,43.99892549196287,6.426106622501529,-0.024479990378844237,0.05588819904526097,63.18245806012835,71.3689084370931,,-0.024479990378844185,0.06272069029934742
AAPL,2020-03-19,59.83176871542281,61.149861434253346,58.67571640074359,59.20053482055664,271857200.0,61.78109795706613,70.756951268514,72.81686789901168,43.661289527013906,6.68519926048995,-0.007662052251659021,0.05588819904526097,61.78109795706613,70.756951268514,,-0.007662052251659057,0.06272632805762067
AAPL,2020-03-20,59.78098394677199,60.90559811822868,55.14226370959631,55.442161560058594,401693200.0,60.185220445905415,69.98947436014811,72.50096414739436,33.86073670544809,7.079597408071306,-0.063485461269735,0.05588819904526097,60.185220445905415,69.98947436014811,,-0.06348546126973498,0.06376508198058027
AAPL,2020-03-23,55.16160047962253,55.26317786918558,51.42015002405914,54.26432800292969,336752800.0,59.36085019792829,69.21828854878744,72.17530993052891,34.60244743457011,7.492580796423743,-0.021244365731538074,0.05588819904526097,59.36085019792829,69.21828854878744,,-0.021244365731538095,0.06329734979834828
AAPL,2020-03-24,57.164135860349994,59.904319319039914,56.66592135701882,59.70841979980469,287531200.0,58.28667940412249,68.61631863911947,71.95659255981445,37.30455113993941,7.507471002041889,0.10032542550938948,0.05588819904526097,58.28667940412249,68.61631863911947,,0.1003254255093895,0.06783094947508055
AAPL,2020-03-25,60.644394003218935,62.45828415286656,59.08444921259577,59.37950897216797,303602000.0,58.40104130336216,68.019025293986,71.73974629106193,38.79645436775294,7.505722908227624,-0.005508617188991404,0.05588819904526097,58.40104130336216,68.019025293986,,-0.005508617188991427,0.06764472330140864
AAPL,2020-03-26,59.62136606316325,62.56228407124869,59.582668850990856,62.504241943359375,252087200.0,58.59383283342634,67.46470019022624,71.58321231906697,43.06568586213865,7.266817374435248,0.05262308539223545,0.05588819904526097,58.59383283342634,67.46470019022624,,0.05262308539223537,0.0673916855562122
AAPL,2020-03-27,61.1281011506361,61.882678310331166,59.74954530489737,59.91642379760742,204216800.0,58.63080269949777,66.84289855957032,71.38876584370931,45.578431051272375,7.079430093194546,-0.041402280313982597,0.05588819904526097,58.63080269949777,66.84289855957032,,-0.04140228031398263,0.06800418852555444
AAPL,2020-03-30,60.6419727055928,61.79802498746447,60.31788821611853,61.62630844116211,167976400.0,58.97734178815569,66.27744839986165,71.22872555842164,42.22403448476729,6.779946023910904,0.02853782878181335,0.05588819904526097,58.97734178815569,66.27744839986165,,0.028537828781813435,0.06466709974845022
AAPL,2020-03-31,61.8173824008547,63.483739105011665,60.9467135877393,61.500553131103516,197002000.0,59.84282629830496,65.7557741800944,71.07181955152943,44.3451792532572,6.5112302166749245,-0.0020406107917150186,0.05588819904526097,59.84282629830496,65.7557741800944,,-0.002040610791715025,0.06438342720456526
AAPL,2020-04-01,59.61652017243426,60.15343192722889,57.83407204839957,58.26456832885742,176218400.0,60.41428920200893,65.08898811340332,70.86852984958225,47.885623082553586,6.202635556452297,-0.05261716582203413,0.05588819904526097,60.41428920200893,65.08898811340332,,-0.05261716582203413,0.06407405324776082
AAPL,2020-04-02,58.126716465435884,59.29002414850145,57.29474488517958,59.23681640625,165934000.0,60.34691728864397,64.48137575785319,70.68678432703018,38.790873707606586,5.830093680293301,0.016686780753356077,0.05588819904526097,60.34691728864397,64.48137575785319,,0.016686780753356167,0.06408621988601505
AAPL,2020-04-03,58.721668376231186,59.423037724427395,57.79537474123642,58.385494232177734,129880000.0,60.20491518293108,63.90383326212565,70.4975337101863,49.652597219353076,5.529672791166201,-0.014371504508848719,0.05588819904526097,60.20491518293108,63.90383326212565,,-0.01437150450884872,0.06409236123081317
AAPL,2020-04-06,60.68067851896187,63.63369001449244,60.31306605608939,63.47890853881836,201820400.0,60.34415326799665,63.615949122111004,70.39119090455951,53.82717404946129,5.307785533596503,0.08723766705452524,0.05588819904526097,60.34415326799665,63.615949122111004,,0.08723766705452518,0.06503035100331486
AAPL,2020-04-07,65.49351591759843,65.71118861311454,62.639665388856514,62.74365997314453,202887200.0,60.74804415021624,63.3849801381429,70.27704865185183,55.21240178217631,5.184462631717016,-0.011582564706893344,0.05588819904526097,60.74804415021624,63.3849801381429,,-0.011582564706893339,0.06289805882455013
AAPL,2020-04-08,63.544192303076315,64.66396824725281,63.17900080091498,64.34956359863281,168895200.0,61.13708060128348,63.17069918314616,70.18987975401036,58.37199012023703,4.997852069563793,0.02559467564014656,0.05588819904526097,61.13708060128348,63.17069918314616,,0.025594675640146614,0.06273585642475411
AAPL,2020-04-09,64.9856546111931,65.31699076846863,64.0182463244957,64.81393432617188,161834800.0,61.61042077200754,63.12611808776855,70.111967501433,67.06594937581136,4.976265909741446,0.007216377261475766,0.05588819904526097,61.61042077200754,63.12611808776855,,0.007216377261475726,0.05825821585055351
AAPL,2020-04-13,64.89131008954301,66.19489592354667,64.29151446730144,66.0860595703125,131022800.0,62.72777666364397,63.12523129781087,70.05445453098842,71.4536377912375,4.975717683800242,0.019627341826508143,0.05588819904526097,62.72777666364397,63.12523129781087,,0.01962734182650805,0.051863825276111206
AAPL,2020-04-14,67.71856083326759,69.71383985781922,67.24694647516952,69.42361450195312,194994800.0,64.1830335344587,63.03042538960775,70.04556946015694,69.09037129519606,4.820175995465833,0.050503161382918,0.05588819904526097,64.1830335344587,63.03042538960775,,0.050503161382918105,0.043131234752389586
AAPL,2020-04-15,68.29901107744294,69.2494877739681,67.87093564591146,68.78997039794922,131154400.0,65.66938727242606,62.991003799438474,70.02813058429294,68.272735218608,4.765973140743614,-0.009127212815836313,0.05588819904526097,65.66938727242606,62.991003799438474,,-0.009127212815836283,0.04252094137995003
AAPL,2020-04-16,69.5034416112321,69.70176205876241,68.28692612469368,69.33656311035156,157125200.0,66.50619506835938,62.8616133371989,70.01865705725265,64.74270730476235,4.525358621444042,0.00794581985193933,0.05588819904526097,66.50619506835938,62.8616133371989,,0.007945819851939318,0.041881206844446184
AAPL,2020-04-17,68.85285583806908,69.39944379426973,66.95915028721262,68.395751953125,215250000.0,67.31363677978516,62.780028661092125,69.99672590719688,69.69659269561815,4.396734914401023,-0.013568759612864408,0.05588819904526097,67.31363677978516,62.780028661092125,,-0.013568759612864412,0.04202075138969865
AAPL,2020-04-20,67.22277564592211,68.12487900696708,66.95673693299449,66.97608184814453,130015200.0,67.68885367257255,62.68248100280762,69.95645065307617,62.59680393638053,4.263714958325496,-0.0207567000060682,0.05588819904526097,67.68885367257255,62.68248100280762,,-0.02075670000606822,0.03918166186801133
AAPL,2020-04-21,66.81888874755303,67.05348554767438,64.19479234555389,64.90583801269531,180991600.0,67.70198277064732,62.70021705627441,69.88999522359748,57.3455825126957,4.27209130325354,-0.03091019627190347,0.05588819904526097,67.70198277064732,62.70021705627441,,-0.0309101962719035,0.0396468319288985
AAPL,2020-04-22,66.1731282940646,67.21067553657838,65.8321234375921,66.77534484863281,116862400.0,67.80045209612165,62.6257266998291,69.84954521872781,69.50880342745796,4.176693542161228,0.028803369514647237,0.05588819904526097,67.80045209612165,62.6257266998291,,0.028803369514647237,0.033845395989378815
AAPL,2020-04-23,66.7197182347329,68.14180934991,66.47786620509702,66.51656341552734,124814400.0,67.38515908377511,62.62250200907389,69.80681468278934,67.25124777934509,4.1735448588296755,-0.00387540391879784,0.05588819904526097,67.38515908377511,62.62250200907389,,-0.003875403918797815,0.03381775899700356
AAPL,2020-04-24,67.04139072828913,68.44655053818545,66.99301736634283,68.43687438964844,126161200.0,67.334716796875,62.90256716410319,69.78947366642046,72.67073979716946,4.274600499235199,0.02886966607286907,0.05588819904526097,67.334716796875,62.90256716410319,,0.028869666072869116,0.032493739713880095
AAPL,2020-04-27,68.1539012595656,68.81658086164907,67.70648089449013,68.48524475097656,117087600.0,67.21309988839286,62.9444881439209,69.77317080497741,64.61863240958962,4.3243560394831695,0.0007067879963764295,0.05588819904526097,67.21309988839286,62.9444881439209,,0.0007067879963764678,0.03063741867971891
AAPL,2020-04-28,68.9471521499239,69.12854111634766,67.28321689774812,67.37511444091797,112004800.0,67.06729452950614,63.237692769368486,69.74356517085323,63.23422716372357,4.316349356477656,-0.01620977356648439,0.05588819904526097,67.06729452950614,63.237692769368486,,-0.016209773566484342,0.03062675095196804
AAPL,2020-04-29,68.86252533126566,70.05727484881541,68.65937052894684,69.58808135986328,137280800.0,67.44043731689453,63.518805440266924,69.74166902681677,64.46698347161418,4.4486074254408114,0.03284546434256359,0.05588819904526097,67.44043731689453,63.518805440266924,,0.032845464342563524,0.031198367828599773
AAPL,2020-04-30,70.1274184677146,71.23268410942524,69.73804020932337,71.0561294555664,183064000.0,68.31905038016183,63.89875526428223,69.7575058994523,66.3333363943396,4.591915274581367,0.021096257678256087,0.05588819904526097,68.31905038016183,63.89875526428223,,0.02109625767825607,0.028020394348859265
AAPL,2020-05-01,69.23014589148127,72.31375937660403,69.13340655240944,69.91217041015625,240616800.0,68.76716831752232,64.25580978393555,69.75934714362735,60.07900880448135,4.630290596591837,-0.01609937178080477,0.05588819904526097,68.76716831752232,64.25580978393555,,-0.016099371780804783,0.028582746233191448
AAPL,2020-05-04,69.93635703016494,71.02952558414289,69.24707724616884,70.9013442993164,133568000.0,69.39356558663505,64.77111587524413,69.77278240428251,54.44237361451769,4.473156188082314,0.014148808188287306,0.05588819904526097,69.39356558663505,64.77111587524413,,0.014148808188287232,0.028078251195140583
AAPL,2020-05-05,71.36083945419138,72.79744070168688,71.21572680056569,71.96546936035156,147751200.0,69.89765058244977,65.36115392049153,69.7982787642368,59.30538744371079,4.198466247194352,0.015008531524351026,0.05588819904526097,69.89765058244977,65.36115392049153,,0.01500853152435111,0.021515916827393972
AAPL,2020-05-06,72.66685920210755,73.33920755337681,72.28231535832381,72.70797729492188,142333600.0,70.50089808872768,65.7944725036621,69.83172357493433,59.76734213923223,4.265240046025406,0.010317558423087108,0.05588819904526097,70.50089808872768,65.7944725036621,,0.010317558423087014,0.021099831933451198
AAPL,2020-05-07,73.33436839325711,73.80598277550787,73.03205337405477,73.46012878417969,115215200.0,71.37018585205078,66.26382649739584,69.87295545231213,64.834190879381,4.309482890868535,0.010344827586206896,0.05588819904526097,71.37018585205078,66.26382649739584,,0.010344827586206806,0.020687093725245895
AAPL,2020-05-08,74.119757726088,75.26196230929314,73.79237217273885,75.20861053466797,133838400.0,72.1731185913086,66.68730545043945,69.93290663301275,73.65838043578354,4.545070438960757,0.023801778998035636,0.05588819904526097,72.1731185913086,66.68730545043945,,0.023801778998035594,0.021032336063900467
AAPL,2020-05-11,74.71631428574544,76.88674476777591,74.50775467946016,76.39203643798828,145946400.0,72.93539101736886,67.23649253845215,70.00467474195692,84.7814927367549,4.691742801741744,0.01573524487298969,0.05588819904526097,72.93539101736886,67.23649253845215,,0.015735244872989718,0.02093368574923548
AAPL,2020-05-12,77.07590910984447,77.52697546648025,75.39776671813026,75.5190200805664,162301200.0,73.73636954171317,67.69958292643229,70.03857197231717,78.17731841559055,4.803208628257218,-0.011428106882980552,0.05588819904526097,73.73636954171317,67.69958292643229,70.03857197231717,-0.011428106882980571,0.018695327355786655
AAPL,2020-05-13,75.6984577813938,76.61998759486177,73.53044749592581,74.607177734375,200622400.0,74.26577431815011,68.136470413208,70.07016588846842,75.0196650778888,4.815973264384358,-0.012074340281675,0.05588819904526097,74.26577431815011,68.136470413208,70.07016588846842,-0.012074340281674978,0.01881862262431025
AAPL,2020-05-14,73.84571291244961,75.12614791139806,73.12304032792042,75.06552124023438,158929200.0,74.70863887241909,68.69650217692057,70.10049892001682,72.53638691523622,4.6004594347932946,0.006143423726484091,0.05588819904526097,74.70863887241909,68.69650217692057,70.10049892001682,0.006143423726484132,0.01880422729803338
AAPL,2020-05-15,72.8368814117532,74.66780385011373,72.80292692486488,74.6217269897461,166348400.0,74.9820316859654,69.20933252970377,70.12968084547255,70.31683123299713,4.360857905175453,-0.00591209177203997,0.05588819904526097,74.9820316859654,69.20933252970377,70.12968084547255,-0.005912091772039996,0.01850009619190501
AAPL,2020-05-18,75.94582405017557,76.75336807886046,75.25467849728416,76.3799057006836,135178400.0,75.39914267403739,69.80914624532063,70.16552984449598,78.58661122483878,4.046981496302057,0.023561217112800063,0.05588819904526097,75.39914267403739,69.80914624532063,70.16552984449598,0.023561217112800126,0.017958402134877954
AAPL,2020-05-19,76.39688667871405,77.24323270759544,75.90702580080492,75.93855285644531,101729600.0,75.503420148577,70.22446772257487,70.17921002705891,72.71529988641927,4.014141707593217,-0.005778389488563236,0.05588819904526097,75.503420148577,70.22446772257487,70.17921002705891,-0.00577838948856324,0.01595221028787535
AAPL,2020-05-20,76.79702397462873,77.48574215036817,76.75822201252429,77.41542053222656,111504800.0,75.64961787632534,70.71352640787761,70.20742352803548,72.73250413318257,3.9647526409215708,0.019448193575312522,0.05588819904526097,75.64961787632534,70.71352640787761,70.20742352803548,0.019448193575312578,0.015439009618178158
AAPL,2020-05-21,77.27721643243147,77.81800925128773,76.60062039999411,76.8382797241211,102688800.0,75.83808353969029,71.12981694539388,70.21144972907172,75.8044022901141,3.9289916571021095,-0.007455114292962034,0.05588819904526097,75.83808353969029,71.12981694539388,70.21144972907172,-0.007455114292962084,0.01559815278699601
AAPL,2020-05-22,76.57634250040586,77.41542106029263,76.4744938248148,77.33296966552734,81803200.0,76.22748238699776,71.5471181233724,70.23244684007433,74.87879421045362,3.8997648471149007,0.006438066328168417,0.05588819904526097,76.22748238699776,71.5471181233724,70.23244684007433,0.006438066328168457,0.014753197874750669
